id,gender
8254,1
8255,1
8256,0
8257,1
8258,1
8259,0
8260,0
8261,1
8262,0
8263,0
8264,1
8265,1
8266,1
8267,1
8268,1
8269,1
8270,0
8271,1
8272,1
8273,0
8274,1
8275,1
8276,1
8277,1
8278,0
8279,0
8280,1
8281,0
8282,1
8283,0
8284,1
8285,1
8286,0
8287,1
8288,0
8289,1
8290,1
8291,0
8292,1
8293,1
8294,1
8295,0
8296,1
8297,1
8298,0
8299,0
8300,0
8301,1
8302,0
8303,1
8304,1
8305,1
8306,1
8307,1
8308,0
8309,1
8310,1
8311,1
8312,1
8313,0
8314,1
8315,1
8316,1
8317,0
8318,0
8319,1
8320,0
8321,0
8322,1
8323,1
8324,1
8325,0
8326,1
8327,0
8328,1
8329,0
8330,0
8331,1
8332,1
8333,1
8334,0
8335,1
8336,1
8337,1
8338,1
8339,0
8340,1
8341,1
8342,1
8343,0
8344,0
8345,1
8346,1
8347,0
8348,1
8349,1
8350,1
8351,1
8352,1
8353,1
8354,1
8355,1
8356,1
8357,0
8358,1
8359,1
8360,1
8361,0
8362,0
8363,0
8364,0
8365,0
8366,1
8367,0
8368,1
8369,1
8370,0
8371,1
8372,0
8373,1
8374,0
8375,0
8376,1
8377,0
8378,1
8379,0
8380,1
8381,1
8382,0
8383,1
8384,1
8385,0
8386,0
8387,0
8388,0
8389,1
8390,1
8391,0
8392,1
8393,0
8394,1
8395,1
8396,1
8397,1
8398,1
8399,0
8400,0
8401,0
8402,1
8403,0
8404,0
8405,1
8406,1
8407,0
8408,1
8409,1
8410,0
8411,1
8412,1
8413,0
8414,0
8415,0
8416,0
8417,1
8418,1
8419,1
8420,1
8421,0
8422,0
8423,1
8424,0
8425,1
8426,0
8427,0
8428,0
8429,1
8430,1
8431,1
8432,0
8433,1
8434,1
8435,0
8436,1
8437,1
8438,1
8439,0
8440,1
8441,1
8442,1
8443,0
8444,0
8445,1
8446,0
8447,1
8448,0
8449,0
8450,0
8451,0
8452,0
8453,1
8454,0
8455,0
8456,1
8457,0
8458,0
8459,1
8460,0
8461,1
8462,1
8463,0
8464,0
8465,1
8466,0
8467,1
8468,1
8469,1
8470,0
8471,0
8472,1
8473,1
8474,0
8475,0
8476,1
8477,1
8478,0
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,0
8489,1
8490,0
8491,1
8492,1
8493,0
8494,1
8495,0
8496,1
8497,0
8498,0
8499,1
8500,1
8501,1
8502,0
8503,1
8504,0
8505,1
8506,1
8507,0
8508,1
8509,1
8510,1
8511,1
8512,0
8513,1
8514,0
8515,1
8516,1
8517,1
8518,1
8519,1
8520,0
8521,0
8522,0
8523,1
8524,1
8525,1
8526,0
8527,1
8528,0
8529,1
8530,1
8531,0
8532,0
8533,1
8534,1
8535,1
8536,0
8537,1
8538,1
8539,1
8540,1
8541,1
8542,1
8543,0
8544,1
8545,1
8546,0
8547,0
8548,1
8549,1
8550,0
8551,1
8552,0
8553,0
8554,1
8555,0
8556,1
8557,0
8558,1
8559,1
8560,1
8561,0
8562,1
8563,1
8564,1
8565,1
8566,1
8567,1
8568,0
8569,1
8570,0
8571,1
8572,0
8573,1
8574,1
8575,1
8576,1
8577,1
8578,0
8579,0
8580,0
8581,0
8582,1
8583,0
8584,0
8585,0
8586,1
8587,1
8588,1
8589,0
8590,1
8591,0
8592,1
8593,0
8594,1
8595,1
8596,1
8597,1
8598,1
8599,0
8600,1
8601,1
8602,1
8603,0
8604,0
8605,0
8606,1
8607,1
8608,0
8609,0
8610,0
8611,1
8612,1
8613,1
8614,1
8615,1
8616,0
8617,1
8618,1
8619,0
8620,1
8621,0
8622,1
8623,0
8624,1
8625,0
8626,1
8627,0
8628,1
8629,1
8630,0
8631,1
8632,0
8633,1
8634,1
8635,1
8636,0
8637,1
8638,0
8639,1
8640,1
8641,0
8642,1
8643,0
8644,0
8645,0
8646,1
8647,1
8648,1
8649,1
8650,1
8651,1
8652,0
8653,1
8654,1
8655,0
8656,0
8657,1
8658,1
8659,1
8660,1
8661,0
8662,0
8663,0
8664,1
8665,1
8666,0
8667,1
8668,1
8669,1
8670,1
8671,0
8672,0
8673,1
8674,1
8675,1
8676,1
8677,1
8678,0
8679,1
8680,0
8681,1
8682,1
8683,1
8684,1
8685,0
8686,1
8687,1
8688,1
8689,0
8690,0
8691,1
8692,0
8693,0
8694,0
8695,0
8696,1
8697,1
8698,1
8699,1
8700,0
8701,1
8702,0
8703,1
8704,1
8705,0
8706,1
8707,1
8708,1
8709,0
8710,0
8711,1
8712,1
8713,0
8714,0
8715,0
8716,1
8717,0
8718,1
8719,0
8720,1
8721,1
8722,1
8723,1
8724,1
8725,0
8726,0
8727,1
8728,1
8729,1
8730,1
8731,1
8732,0
8733,0
8734,1
8735,1
8736,0
8737,1
8738,1
8739,1
8740,0
8741,1
8742,1
8743,1
8744,1
8745,1
8746,1
8747,1
8748,0
8749,1
8750,1
8751,0
8752,0
8753,0
8754,1
8755,1
8756,1
8757,1
8758,1
8759,0
8760,1
8761,1
8762,1
8763,0
8764,0
8765,0
8766,1
8767,1
8768,0
8769,0
8770,0
8771,1
8772,0
8773,0
8774,1
8775,1
8776,0
8777,0
8778,0
8779,0
8780,1
8781,1
8782,0
8783,0
8784,1
8785,0
8786,1
8787,1
8788,1
8789,1
8790,1
8791,0
8792,1
8793,1
8794,1
8795,0
8796,1
8797,1
8798,0
8799,1
8800,1
8801,0
8802,1
8803,0
8804,1
8805,1
8806,1
8807,1
8808,1
8809,0
8810,1
8811,1
8812,1
8813,0
8814,1
8815,0
8816,1
8817,1
8818,0
8819,1
8820,1
8821,1
8822,1
8823,0
8824,0
8825,1
8826,0
8827,0
8828,1
8829,0
8830,1
8831,1
8832,1
8833,0
8834,0
8835,0
8836,0
8837,1
8838,1
8839,1
8840,1
8841,1
8842,0
8843,0
8844,1
8845,0
8846,0
8847,0
8848,0
8849,1
8850,0
8851,1
8852,1
8853,0
8854,1
8855,1
8856,1
8857,0
8858,1
8859,1
8860,1
8861,0
8862,1
8863,1
8864,0
8865,0
8866,0
8867,0
8868,0
8869,1
8870,0
8871,1
8872,1
8873,1
8874,1
8875,1
8876,1
8877,0
8878,1
8879,0
8880,1
8881,0
8882,1
8883,1
8884,1
8885,0
8886,1
8887,1
8888,0
8889,0
8890,1
8891,1
8892,0
8893,1
8894,1
8895,1
8896,1
8897,1
8898,0
8899,1
8900,1
8901,0
8902,1
8903,0
8904,0
8905,0
8906,1
8907,1
8908,1
8909,1
8910,0
8911,0
8912,1
8913,1
8914,1
8915,0
8916,1
8917,1
8918,1
8919,0
8920,0
8921,1
8922,1
8923,0
8924,0
8925,1
8926,1
8927,0
8928,0
8929,1
8930,1
8931,1
8932,0
8933,1
8934,0
8935,1
8936,1
8937,0
8938,0
8939,1
8940,0
8941,0
8942,1
8943,1
8944,0
8945,1
8946,1
8947,1
8948,1
8949,1
8950,0
8951,1
8952,1
8953,0
8954,0
8955,1
8956,1
8957,0
8958,1
8959,1
8960,1
8961,0
8962,1
8963,1
8964,0
8965,1
8966,0
8967,0
8968,0
8969,1
8970,1
8971,1
8972,1
8973,0
8974,1
8975,0
8976,0
8977,1
8978,1
8979,1
8980,0
8981,0
8982,1
8983,0
8984,1
8985,0
8986,1
8987,1
8988,1
8989,0
8990,0
8991,0
8992,1
8993,1
8994,1
8995,1
8996,1
8997,0
8998,1
8999,0
9000,0
9001,1
9002,0
9003,1
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,0
9011,1
9012,1
9013,1
9014,0
9015,1
9016,0
9017,1
9018,1
9019,0
9020,0
9021,1
9022,0
9023,0
9024,1
9025,0
9026,0
9027,0
9028,1
9029,1
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,1
9037,1
9038,0
9039,0
9040,1
9041,1
9042,1
9043,1
9044,1
9045,0
9046,0
9047,1
9048,0
9049,0
9050,0
9051,1
9052,1
9053,1
9054,0
9055,1
9056,1
9057,0
9058,1
9059,0
9060,1
9061,1
9062,1
9063,1
9064,1
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,0
9072,1
9073,1
9074,0
9075,0
9076,1
9077,1
9078,1
9079,1
9080,0
9081,1
9082,0
9083,1
9084,1
9085,1
9086,0
9087,0
9088,1
9089,0
9090,1
9091,0
9092,0
9093,1
9094,1
9095,1
9096,1
9097,1
9098,0
9099,1
9100,0
9101,1
9102,1
9103,1
9104,0
9105,1
9106,0
9107,1
9108,1
9109,0
9110,1
9111,1
9112,0
9113,1
9114,0
9115,1
9116,1
9117,0
9118,0
9119,0
9120,1
9121,0
9122,1
9123,1
9124,0
9125,0
9126,0
9127,1
9128,0
9129,0
9130,1
9131,1
9132,1
9133,1
9134,1
9135,1
9136,0
9137,1
9138,1
9139,1
9140,1
9141,1
9142,1
9143,1
9144,1
9145,0
9146,1
9147,1
9148,0
9149,1
9150,0
9151,0
9152,1
9153,1
9154,0
9155,0
9156,0
9157,1
9158,1
9159,1
9160,1
9161,1
9162,1
9163,0
9164,1
9165,0
9166,1
9167,1
9168,1
9169,1
9170,1
9171,1
9172,1
9173,1
9174,1
9175,0
9176,0
9177,0
9178,1
9179,1
9180,1
9181,1
9182,1
9183,0
9184,0
9185,1
9186,1
9187,1
9188,1
9189,0
9190,1
9191,1
9192,1
9193,0
9194,1
9195,0
9196,0
9197,1
9198,0
9199,0
9200,1
9201,1
9202,0
9203,0
9204,0
9205,0
9206,1
9207,0
9208,0
9209,1
9210,0
9211,1
9212,0
9213,0
9214,1
9215,1
9216,1
9217,0
9218,0
9219,0
9220,1
9221,1
9222,0
9223,1
9224,1
9225,0
9226,0
9227,1
9228,1
9229,1
9230,1
9231,1
9232,1
9233,0
9234,1
9235,0
9236,1
9237,0
9238,1
9239,1
9240,0
9241,0
9242,1
9243,1
9244,1
9245,0
9246,1
9247,0
9248,0
9249,1
9250,1
9251,0
9252,1
9253,0
9254,0
9255,1
9256,0
9257,0
9258,0
9259,1
9260,1
9261,0
9262,1
9263,0
9264,1
9265,0
9266,1
9267,0
9268,0
9269,1
9270,0
9271,0
9272,0
9273,1
9274,0
9275,0
9276,1
9277,0
9278,1
9279,1
9280,0
9281,1
9282,1
9283,0
9284,1
9285,1
9286,0
9287,0
9288,0
9289,1
9290,0
9291,1
9292,0
9293,1
9294,1
9295,1
9296,1
9297,1
9298,1
9299,0
9300,0
9301,0
9302,0
9303,1
9304,0
9305,1
9306,1
9307,0
9308,1
9309,1
9310,1
9311,1
9312,1
9313,1
9314,0
9315,1
9316,0
9317,0
9318,1
9319,1
9320,0
9321,1
9322,0
9323,1
9324,1
9325,1
9326,0
9327,1
9328,0
9329,0
9330,1
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,1
9338,1
9339,0
9340,1
9341,1
9342,1
9343,0
9344,1
9345,1
9346,0
9347,0
9348,1
9349,1
9350,1
9351,0
9352,1
9353,1
9354,1
9355,0
9356,1
9357,1
9358,0
9359,1
9360,0
9361,0
9362,0
9363,0
9364,0
9365,1
9366,0
9367,0
9368,0
9369,1
9370,0
9371,1
9372,1
9373,0
9374,0
9375,1
9376,1
9377,0
9378,1
9379,1
9380,0
9381,1
9382,0
9383,1
9384,0
9385,0
9386,1
9387,1
9388,1
9389,1
9390,0
9391,0
9392,1
9393,0
9394,1
9395,1
9396,0
9397,0
9398,0
9399,1
9400,1
9401,1
9402,0
9403,1
9404,1
9405,0
9406,0
9407,1
9408,0
9409,1
9410,1
9411,0
9412,1
9413,0
9414,0
9415,0
9416,1
9417,0
9418,1
9419,1
9420,1
9421,1
9422,1
9423,1
9424,1
9425,1
9426,1
9427,0
9428,1
9429,0
9430,0
9431,1
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,0
9439,1
9440,1
9441,0
9442,1
9443,1
9444,1
9445,0
9446,0
9447,1
9448,0
9449,1
9450,0
9451,1
9452,0
9453,1
9454,1
9455,1
9456,1
9457,1
9458,1
9459,1
9460,0
9461,0
9462,0
9463,0
9464,0
9465,1
9466,0
9467,0
9468,1
9469,1
9470,0
9471,0
9472,1
9473,1
9474,0
9475,1
9476,0
9477,1
9478,1
9479,1
9480,0
9481,0
9482,1
9483,1
9484,0
9485,1
9486,1
9487,1
9488,0
9489,0
9490,0
9491,0
9492,1
9493,0
9494,1
9495,1
9496,1
9497,1
9498,1
9499,1
9500,0
9501,0
9502,1
9503,1
9504,0
9505,1
9506,1
9507,1
9508,1
9509,1
9510,1
9511,0
9512,1
9513,1
9514,1
9515,1
9516,1
9517,0
9518,1
9519,1
9520,0
9521,1
9522,0
9523,0
9524,1
9525,1
9526,0
9527,1
9528,0
9529,0
9530,1
9531,0
9532,0
9533,0
9534,1
9535,1
9536,1
9537,1
9538,0
9539,1
9540,0
9541,1
9542,0
9543,1
9544,1
9545,0
9546,1
9547,1
9548,1
9549,1
9550,0
9551,1
9552,1
9553,1
9554,0
9555,0
9556,1
9557,1
9558,1
9559,1
9560,0
9561,1
9562,0
9563,0
9564,1
9565,0
9566,0
9567,1
9568,0
9569,1
9570,0
9571,1
9572,1
9573,1
9574,0
9575,1
9576,0
9577,1
9578,1
9579,1
9580,1
9581,0
9582,0
9583,1
9584,0
9585,1
9586,0
9587,1
9588,1
9589,0
9590,1
9591,0
9592,1
9593,1
9594,1
9595,1
9596,1
9597,0
9598,1
9599,1
9600,1
9601,1
9602,0
9603,0
9604,1
9605,1
9606,1
9607,0
9608,1
9609,1
9610,0
9611,0
9612,1
9613,1
9614,1
9615,1
9616,0
9617,1
9618,1
9619,1
9620,1
9621,0
9622,0
9623,1
9624,1
9625,1
9626,1
9627,0
9628,1
9629,1
9630,1
9631,1
9632,1
9633,1
9634,1
9635,0
9636,1
9637,0
9638,0
9639,1
9640,0
9641,0
9642,0
9643,0
9644,1
9645,0
9646,1
9647,1
9648,1
9649,1
9650,0
9651,1
9652,1
9653,1
9654,0
9655,0
9656,1
9657,0
9658,0
9659,1
9660,0
9661,0
9662,1
9663,1
9664,1
9665,1
9666,0
9667,0
9668,0
9669,1
9670,1
9671,1
9672,1
9673,1
9674,1
9675,1
9676,0
9677,0
9678,1
9679,0
9680,1
9681,1
9682,1
9683,1
9684,0
9685,1
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9693,1
9694,0
9695,1
9696,0
9697,0
9698,0
9699,1
9700,1
9701,1
9702,0
9703,1
9704,1
9705,0
9706,1
9707,0
9708,0
9709,0
9710,1
9711,1
9712,1
9713,1
9714,0
9715,1
9716,1
9717,0
9718,1
9719,1
9720,0
9721,0
9722,0
9723,1
9724,0
9725,0
9726,0
9727,1
9728,1
9729,0
9730,0
9731,1
9732,0
9733,0
9734,1
9735,0
9736,0
9737,1
9738,1
9739,0
9740,0
9741,1
9742,0
9743,1
9744,1
9745,0
9746,0
9747,1
9748,1
9749,1
9750,1
9751,1
9752,1
9753,1
9754,1
9755,0
9756,0
9757,0
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9764,1
9765,0
9766,1
9767,0
9768,1
9769,1
9770,1
9771,0
9772,1
9773,0
9774,1
9775,1
9776,0
9777,0
9778,0
9779,1
9780,0
9781,0
9782,1
9783,1
9784,0
9785,1
9786,1
9787,0
9788,1
9789,1
9790,1
9791,1
9792,1
9793,1
9794,1
9795,1
9796,1
9797,0
9798,0
9799,1
9800,1
9801,1
9802,0
9803,1
9804,0
9805,1
9806,0
9807,0
9808,1
9809,0
9810,1
9811,1
9812,0
9813,0
9814,0
9815,1
9816,0
9817,1
9818,0
9819,0
9820,0
9821,1
9822,1
9823,1
9824,1
9825,0
9826,1
9827,0
9828,1
9829,1
9830,1
9831,1
9832,1
9833,1
9834,0
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,0
9843,1
9844,1
9845,1
9846,0
9847,1
9848,0
9849,1
9850,0
9851,1
9852,1
9853,0
9854,1
9855,1
9856,0
9857,1
9858,1
9859,1
9860,0
9861,0
9862,1
9863,0
9864,1
9865,1
9866,0
9867,0
9868,1
9869,0
9870,0
9871,1
9872,0
9873,0
9874,0
9875,1
9876,1
9877,1
9878,0
9879,1
9880,1
9881,0
9882,0
9883,1
9884,1
9885,1
9886,1
9887,0
9888,0
9889,0
9890,1
9891,0
9892,1
9893,1
9894,1
9895,0
9896,1
9897,1
9898,1
9899,0
9900,1
9901,1
9902,1
9903,1
9904,0
9905,0
9906,1
9907,0
9908,1
9909,1
9910,1
9911,1
9912,0
9913,1
9914,0
9915,0
9916,0
9917,1
9918,0
9919,0
9920,0
9921,1
9922,1
9923,1
9924,0
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,0
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,0
9940,0
9941,1
9942,0
9943,1
9944,1
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,1
9952,0
9953,1
9954,0
9955,1
9956,0
9957,0
9958,1
9959,0
9960,0
9961,0
9962,1
9963,0
9964,1
9965,1
9966,1
9967,1
9968,0
9969,1
9970,1
9971,1
9972,0
9973,1
9974,0
9975,1
9976,1
9977,1
9978,1
9979,0
9980,0
9981,0
9982,0
9983,0
9984,1
9985,0
9986,0
9987,0
9988,1
9989,1
9990,1
9991,1
9992,0
9993,0
9994,1
9995,1
9996,0
9997,1
9998,1
9999,1
10000,0
10001,0
10002,0
10003,1
10004,0
10005,0
10006,1
10007,0
10008,1
10009,0
10010,1
10011,1
10012,1
10013,0
10014,1
10015,1
10016,1
10017,0
10018,1
10019,0
10020,0
10021,1
10022,1
10023,0
10024,1
10025,1
10026,0
10027,0
10028,0
10029,1
10030,0
10031,1
10032,0
10033,1
10034,0
10035,0
10036,1
10037,1
10038,0
10039,1
10040,0
10041,0
10042,1
10043,1
10044,0
10045,1
10046,1
10047,1
10048,1
10049,1
10050,0
10051,0
10052,0
10053,1
10054,1
10055,1
10056,1
10057,1
10058,1
10059,0
10060,1
10061,1
10062,0
10063,1
10064,1
10065,0
10066,0
10067,1
10068,0
10069,1
10070,0
10071,0
10072,1
10073,0
10074,0
10075,1
10076,0
10077,0
10078,1
10079,0
10080,0
10081,0
10082,0
10083,1
10084,0
10085,1
10086,0
10087,0
10088,1
10089,0
10090,1
10091,0
10092,1
10093,1
10094,0
10095,1
10096,0
10097,1
10098,0
10099,1
10100,1
10101,0
10102,1
10103,1
10104,0
10105,1
10106,1
10107,0
10108,1
10109,0
10110,1
10111,1
10112,0
10113,1
10114,0
10115,1
10116,1
10117,0
10118,1
10119,1
10120,0
10121,1
10122,1
10123,0
10124,1
10125,0
10126,1
10127,1
10128,0
10129,1
10130,0
10131,1
10132,1
10133,1
10134,1
10135,0
10136,0
10137,0
10138,0
10139,1
10140,0
10141,0
10142,1
10143,1
10144,1
10145,1
10146,0
10147,1
10148,1
10149,1
10150,0
10151,1
10152,0
10153,1
10154,1
10155,1
10156,0
10157,1
10158,1
10159,1
10160,0
10161,1
10162,0
10163,1
10164,1
10165,0
10166,0
10167,1
10168,1
10169,0
10170,1
10171,0
10172,0
10173,1
10174,0
10175,1
10176,0
10177,0
10178,0
10179,1
10180,1
10181,0
10182,0
10183,0
10184,0
10185,1
10186,0
10187,0
10188,1
10189,0
10190,0
10191,1
10192,1
10193,1
10194,1
10195,1
10196,1
10197,1
10198,1
10199,1
10200,1
10201,0
10202,0
10203,1
10204,1
10205,1
10206,1
10207,0
10208,1
10209,1
10210,1
10211,0
10212,1
10213,0
10214,1
10215,0
10216,1
10217,0
10218,1
10219,0
10220,1
10221,1
10222,0
10223,0
10224,0
10225,0
10226,1
10227,1
10228,1
10229,0
10230,1
10231,0
10232,0
10233,1
10234,1
10235,1
10236,1
10237,0
10238,0
10239,1
10240,1
10241,0
10242,1
10243,0
10244,1
10245,1
10246,0
10247,1
10248,0
10249,0
10250,1
10251,0
10252,1
10253,0
10254,1
10255,1
10256,1
10257,0
10258,1
10259,1
10260,0
10261,0
10262,0
10263,1
10264,1
10265,1
10266,1
10267,0
10268,0
10269,1
10270,1
10271,0
10272,1
10273,0
10274,0
10275,1
10276,1
10277,1
10278,0
10279,0
10280,0
10281,0
10282,1
10283,0
10284,0
10285,1
10286,0
10287,1
10288,0
10289,0
10290,0
10291,0
10292,0
10293,1
10294,0
10295,1
10296,0
10297,1
10298,0
10299,0
10300,1
10301,1
10302,1
10303,1
10304,0
10305,1
10306,0
10307,0
10308,0
10309,1
10310,1
10311,0
10312,1
10313,0
10314,1
10315,1
10316,1
10317,1
10318,0
10319,1
10320,0
10321,0
10322,1
10323,1
10324,0
10325,0
10326,0
10327,0
10328,0
10329,1
10330,1
10331,0
10332,1
10333,0
10334,0
10335,1
10336,1
10337,1
10338,0
10339,0
10340,0
10341,1
10342,0
10343,0
10344,1
10345,0
10346,0
10347,1
10348,1
10349,1
10350,0
10351,1
10352,1
10353,1
10354,1
10355,1
10356,1
10357,0
10358,1
10359,1
10360,1
10361,1
10362,0
10363,0
10364,0
10365,0
10366,1
10367,1
10368,1
10369,0
10370,1
10371,0
10372,1
10373,0
10374,0
10375,1
10376,0
10377,0
10378,0
10379,0
10380,1
10381,0
10382,0
10383,1
10384,1
10385,0
10386,1
10387,1
10388,1
10389,0
10390,1
10391,1
10392,0
10393,0
10394,1
10395,0
10396,1
10397,1
10398,0
10399,0
10400,1
10401,0
10402,0
10403,1
10404,1
10405,1
10406,0
10407,0
10408,1
10409,0
10410,0
10411,1
10412,0
10413,0
10414,1
10415,0
10416,1
10417,0
10418,1
10419,0
10420,1
10421,0
10422,0
10423,0
10424,1
10425,1
10426,0
10427,0
10428,1
10429,1
10430,0
10431,1
10432,0
10433,1
10434,0
10435,1
10436,1
10437,0
10438,1
10439,1
10440,0
10441,1
10442,1
10443,0
10444,1
10445,1
10446,0
10447,1
10448,1
10449,0
10450,1
10451,1
10452,0
10453,0
10454,0
10455,0
10456,1
10457,1
10458,1
10459,1
10460,1
10461,0
10462,1
10463,1
10464,1
10465,0
10466,1
10467,1
10468,0
10469,0
10470,1
10471,0
10472,1
10473,0
10474,1
10475,1
10476,1
10477,1
10478,1
10479,1
10480,1
10481,0
10482,1
10483,0
10484,1
10485,1
10486,1
10487,1
10488,1
10489,0
10490,1
10491,0
10492,1
10493,1
10494,0
10495,1
10496,1
10497,1
10498,1
10499,1
10500,0
10501,0
10502,1
10503,1
10504,1
10505,1
10506,0
10507,1
10508,1
10509,1
10510,1
10511,1
10512,0
10513,0
10514,1
10515,1
10516,1
10517,1
10518,1
10519,1
10520,0
10521,1
10522,1
10523,0
10524,0
10525,1
10526,1
10527,1
10528,0
10529,1
10530,1
10531,0
10532,1
10533,0
10534,1
10535,0
10536,1
10537,1
10538,1
10539,0
10540,1
10541,1
10542,1
10543,1
10544,1
10545,0
10546,0
10547,0
10548,1
10549,0
10550,0
10551,1
10552,1
10553,0
10554,0
10555,1
10556,1
10557,0
10558,1
10559,0
10560,0
10561,0
10562,1
10563,1
10564,0
10565,0
10566,1
10567,0
10568,0
10569,1
10570,1
10571,0
10572,0
10573,1
10574,0
10575,0
10576,0
10577,1
10578,0
10579,1
10580,0
10581,1
10582,0
10583,1
10584,0
10585,1
10586,1
10587,1
10588,0
10589,1
10590,1
10591,0
10592,0
10593,0
10594,1
10595,1
10596,1
10597,0
10598,1
10599,0
10600,0
10601,1
10602,0
10603,0
10604,1
10605,0
10606,0
10607,0
10608,0
10609,1
10610,0
10611,1
10612,1
10613,1
10614,0
10615,0
10616,0
10617,0
10618,0
10619,1
10620,1
10621,1
10622,0
10623,0
10624,1
10625,1
10626,1
10627,1
10628,1
10629,0
10630,1
10631,0
10632,0
10633,1
10634,1
10635,0
10636,1
10637,1
10638,0
10639,0
10640,1
10641,0
10642,0
10643,1
10644,0
10645,1
10646,1
10647,1
10648,1
10649,1
10650,1
10651,1
10652,0
10653,0
10654,1
10655,1
10656,1
10657,0
10658,0
10659,1
10660,0
10661,1
10662,1
10663,1
10664,1
10665,1
10666,1
10667,0
10668,1
10669,0
10670,0
10671,1
10672,0
10673,1
10674,1
10675,1
10676,0
10677,0
10678,1
10679,1
10680,1
10681,0
10682,1
10683,0
10684,0
10685,1
10686,0
10687,1
10688,1
10689,0
10690,0
10691,1
10692,0
10693,1
10694,0
10695,1
10696,0
10697,0
10698,0
10699,1
10700,0
10701,0
10702,1
10703,0
10704,1
10705,1
10706,1
10707,0
10708,0
10709,1
10710,0
10711,0
10712,1
10713,0
10714,0
10715,0
10716,0
10717,1
10718,0
10719,1
10720,0
10721,1
10722,0
10723,1
10724,0
10725,0
10726,1
10727,1
10728,0
10729,1
10730,1
10731,0
10732,0
10733,0
10734,1
10735,0
10736,1
10737,1
10738,0
10739,0
10740,1
10741,0
10742,0
10743,1
10744,0
10745,1
10746,1
10747,0
10748,0
10749,1
10750,0
10751,1
10752,0
10753,1
10754,0
10755,1
10756,1
10757,0
10758,0
10759,1
10760,0
10761,0
10762,0
10763,1
10764,1
10765,1
10766,1
10767,0
10768,1
10769,0
10770,1
10771,0
10772,1
10773,1
10774,0
10775,1
10776,1
10777,0
10778,0
10779,1
10780,0
10781,0
10782,1
10783,1
10784,1
10785,0
10786,1
10787,1
10788,0
10789,0
10790,0
10791,0
10792,1
10793,0
10794,0
10795,1
10796,1
10797,0
10798,0
10799,1
10800,1
10801,0
10802,1
10803,0
10804,1
10805,1
10806,1
10807,1
10808,1
10809,0
10810,1
10811,0
10812,0
10813,0
10814,1
10815,1
10816,0
10817,0
10818,1
10819,1
10820,0
10821,0
10822,1
10823,1
10824,0
10825,1
10826,1
10827,0
10828,0
10829,1
10830,0
10831,1
10832,0
10833,1
10834,0
10835,0
10836,0
10837,0
10838,1
10839,1
10840,1
10841,0
10842,1
10843,0
10844,1
10845,0
10846,0
10847,0
10848,1
10849,1
10850,1
10851,1
10852,0
10853,0
10854,1
10855,1
10856,0
10857,0
10858,0
10859,1
10860,1
10861,1
10862,1
10863,1
10864,1
10865,0
10866,0
10867,0
10868,1
10869,1
10870,0
10871,1
10872,1
10873,0
10874,0
10875,1
10876,0
10877,0
10878,1
10879,0
10880,1
10881,1
10882,0
10883,0
10884,1
10885,1
10886,0
10887,0
10888,0
10889,1
10890,1
10891,0
10892,0
10893,1
10894,1
10895,0
10896,1
10897,1
10898,0
10899,0
10900,0
10901,1
10902,0
10903,0
10904,0
10905,1
10906,1
10907,1
10908,1
10909,1
10910,0
10911,1
10912,0
10913,1
10914,0
10915,1
10916,1
10917,0
10918,0
10919,1
10920,1
10921,0
10922,1
10923,1
10924,1
10925,0
10926,0
10927,0
10928,1
10929,0
10930,1
10931,0
10932,1
10933,0
10934,1
10935,0
10936,0
10937,0
10938,0
10939,1
10940,1
10941,0
10942,1
10943,1
10944,0
10945,1
10946,0
10947,1
10948,0
10949,0
10950,1
10951,0
10952,1
10953,0
10954,1
10955,1
10956,1
10957,1
10958,0
10959,0
10960,1
10961,0
10962,0
10963,0
10964,0
10965,1
10966,1
10967,1
10968,1
10969,0
10970,1
10971,0
10972,1
10973,0
10974,1
10975,1
10976,0
10977,0
10978,1
10979,1
10980,1
10981,0
10982,0
10983,0
10984,1
10985,0
10986,0
10987,0
10988,0
10989,0
10990,1
10991,0
10992,0
10993,1
10994,1
10995,0
10996,0
10997,0
10998,0
10999,1
11000,1
11001,1
11002,0
11003,0
11004,1
11005,0
11006,0
11007,1
11008,0
11009,1
11010,0
11011,0
11012,0
11013,1
11014,0
11015,0
11016,0
11017,0
11018,0
11019,0
11020,0
11021,0
11022,1
11023,1
11024,0
11025,1
11026,0
11027,0
11028,1
11029,1
11030,1
11031,0
11032,1
11033,0
11034,0
11035,0
11036,0
11037,1
11038,0
11039,1
11040,1
11041,0
11042,0
11043,1
11044,0
11045,0
11046,1
11047,0
11048,1
11049,1
11050,1
11051,1
11052,1
